model_id,dataset,record_id,transitions,mean_psi,median_psi,p95_psi,max_psi,schema_breaks
gemma_3_12b_it,EBM-NLP,8726604,5,0.0357371171315511,0.032754977544148765,0.07576705614725748,0.07763489087422688,0
gemma_3_12b_it,EBM-NLP,8771302,5,0.021169408162434896,0.01676201820373535,0.03885014454523723,0.03887548049290975,0
gemma_3_12b_it,EBM-NLP,8779382,5,0.03735160032908122,0.035890003045399986,0.042519160111745204,0.04322012265523275,0
gemma_3_12b_it,EBM-NLP,8911222,5,0.011731926600138347,0.011327028274536133,0.017316265900929766,0.018514891465504963,0
gemma_3_12b_it,EBM-NLP,8911223,5,0.0129975954691569,0.011103153228759766,0.026561299959818523,0.026561299959818523,0
gemma_3_12b_it,EBM-NLP,8913901,5,0.01869422197341919,0.00611648956934611,0.05060536464055379,0.05696350336074829,0
gemma_3_12b_it,EBM-NLP,8916620,5,0.1368635336558024,0.11854835351308186,0.33678846359252923,0.37902869780858356,0
gemma_3_12b_it,EBM-NLP,8989009,5,0.011970555782318116,0.010652860005696615,0.023211808999379475,0.02620379130045573,0
gemma_3_12b_it,EBM-NLP,9229602,5,0.005434930324554443,0.001155535380045573,0.01922750870386759,0.0233728289604187,0
gemma_3_12b_it,EBM-NLP,9394106,5,0.011798012256622314,0.009620924790700277,0.0286552349726359,0.03229610125223795,0
gemma_3_12b_it,EBM-NLP,9481998,5,0.03923371632893881,0.04536139965057373,0.0855636437733968,0.09504067897796631,0
gemma_3_12b_it,EBM-NLP,9573502,5,0.008830706278483074,0.006820698579152425,0.017499915758768716,0.018511593341827393,0
gemma_3_12b_it,EBM-NLP,9695300,5,0.05501130024592081,0.05146223306655884,0.0854636549949646,0.08883615334828694,0
gemma_3_12b_it,EBM-NLP,9730996,5,0.2101724902788798,0.01965610186258952,0.8041778206825254,1.0,0
gemma_3_12b_it,EBM-NLP,9816035,5,0.006134164333343506,0.0038310488065083823,0.011275843779246012,0.011829058329264322,0
gemma_3_12b_it,SciER,160009536,5,0.415376740694046,0.03057834506034851,1.0,1.0,1
gemma_3_12b_it,SciER,192546007,5,0.2209236204624176,0.04726827144622803,0.8100209474563597,1.0,1
gemma_3_12b_it,SciER,202719492,5,0.008683940768241883,0.006835609674453735,0.016056492924690247,0.016686320304870605,0
gemma_3_12b_it,SciER,202888938,5,0.17966793477535248,0.2504839599132538,0.29265565276145933,0.2942619025707245,0
gemma_3_12b_it,SciER,210157153,5,0.305311793088913,0.013181045651435852,0.7555051296949387,0.7557826638221741,1
gemma_3_12b_it,SciER,210702798,5,0.3049937218427658,0.2582413852214813,0.8533454447984694,1.0,0
gemma_3_12b_it,SciER,244256,5,0.30409865975379946,0.2547723203897476,0.7029537141323089,0.7515367418527603,1
gemma_3_12b_it,SciER,3627225,5,0.3046664118766785,0.253667876124382,0.7062400639057159,0.7556447684764862,1
gemma_3_12b_it,SciER,52169846,5,0.4095393121242523,0.020888298749923706,1.0,1.0,1
gemma_3_12b_it,SciER,53109398,5,0.023573094606399538,0.01732546091079712,0.04019287526607513,0.04168343544006348,0
gemma_3_12b_it,SciER,AAAI2024,5,0.40738285183906553,0.26498980820178986,0.7537935435771942,0.7545852810144424,1
gemma_3_12b_it,SciER,CVPR2023,5,0.2362150013446808,0.008403152227401733,0.584807026386261,0.5854227691888809,0
gemma_3_12b_it,SciER,EMNLP2023,5,0.40752194821834564,0.01672041416168213,1.0,1.0,1
gemma_3_12b_it,SciER,ICLR2024-AI4Material,5,0.1560276120901108,0.2555731385946274,0.2562754601240158,0.2564508765935898,0
gemma_3_12b_it,SciER,ICLR2024-AI4Science-Protein,5,0.33533261716365814,0.07504193484783173,0.7881984442472458,0.7971730381250381,1
gemma_3_12b_it,SciER,NeurIPS2023-AI4Science,5,0.602025055885315,0.7537549883127213,1.0,1.0,1
gemma_3_12b_it,SciERC,A97-1020,5,0.17552866254534039,0.0037012015070234027,0.6890741365296498,0.8571428571428571,0
gemma_3_12b_it,SciERC,C00-2123,5,0.15357324736458916,0.02449301310947963,0.5772460733141217,0.7142857142857143,0
gemma_3_12b_it,SciERC,C04-1011,5,0.11560028961726596,0.14411635058266775,0.2599309393337794,0.2888121860367911,0
gemma_3_12b_it,SciERC,C04-1035,5,0.06930274622780937,0.011838189193180628,0.16525455713272094,0.1656520026070731,0
