job_id,model_id,dataset,split,record_id,phase,condition,physical_or_alias,json_valid,schema_valid,entity_exact_precision,entity_exact_recall,entity_exact_f1,entity_partial_precision,entity_partial_recall,entity_partial_f1,relation_exact_precision,relation_exact_recall,relation_exact_f1,predicted_entities,gold_entities,predicted_relations,gold_relations,unsupported_entities,hallucinated_entity_rate,truncated_at_limit,prompt_tokens,output_tokens,seconds_per_item_in_batch
55b013938a58bf1fe5eec4cf,qwen3_8b,SciERC,test,I05-5003,ablation,A2,physical,1,1,0.6153846153846154,0.36363636363636365,0.4571428571428572,0.6923076923076923,0.4090909090909091,0.5142857142857142,0.1111111111111111,0.045454545454545456,0.06451612903225805,13,22,9,22,1,0.07692307692307693,0,1178,444,8.596472
55bc45a0514eaa8217224f6b,gemma_3_12b_it,EBM-NLP,test,21896676,main,P6,physical,1,1,0.14285714285714285,0.0625,0.08695652173913043,0.42857142857142855,0.1875,0.26086956521739124,1.0,1.0,1.0,7,16,0,0,0,0.0,1,1014,768,35.397476
55bcbb95a101e16f2cf917e6,gemma_3_12b_it,SciERC,test,INTERSPEECH_2008_28_abs,main,P1,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,15,0,0.0,1,473,768,29.888851
55be44131c517a247518a20f,gemma_3_12b_it,EBM-NLP,test,22271197,main,P2,physical,1,1,0.07142857142857142,0.07692307692307693,0.07407407407407408,0.21428571428571427,0.23076923076923078,0.22222222222222224,1.0,1.0,1.0,14,13,0,0,0,0.0,1,326,768,29.315035
55d3c8e5ba4f44ef5f6fe036,qwen3_8b,EBM-NLP,test,20943715,ablation,A3,physical,1,1,0.2857142857142857,0.06666666666666667,0.10810810810810811,1.0,0.23333333333333334,0.37837837837837834,1.0,1.0,1.0,7,30,0,0,0,0.0,0,699,196,3.811782
55d5234bd606593a0f156e20,qwen3_8b,SciERC,test,ECCV_2016_204_abs,main,P2,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,19,0,0.0,1,470,768,14.364198
55dd9339ff4d2ce635a26136,gemma_3_12b_it,EBM-NLP,test,24317958,main,P2,physical,1,1,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,20,20,0,0,0,0.0,1,490,768,30.187638
55ddc3bc21145667d9a01d62,mistral_7b_instruct_v03,SciERC,test,I05-4010,main,P4,physical,1,1,0.09090909090909091,0.125,0.10526315789473685,0.09090909090909091,0.125,0.10526315789473685,0.0,0.0,0.0,11,8,6,1,0,0.0,0,824,360,62.749275
55de16bf5bbea92398fefaf9,gemma_3_12b_it,SciER,test,160009536,main,P1,physical,1,1,0.9090909090909091,0.14705882352941177,0.25316455696202533,0.9393939393939394,0.15196078431372548,0.2616033755274262,0.07142857142857142,0.017094017094017096,0.027586206896551727,33,204,28,117,1,0.030303030303030304,1,2554,2048,165.977057
55e4ba7a57ee054f051d04b6,gemma_3_12b_it,EBM-NLP,test,1963383,main,P4,physical,1,1,0.08333333333333333,0.047619047619047616,0.060606060606060615,0.3333333333333333,0.19047619047619047,0.24242424242424246,1.0,1.0,1.0,12,21,0,0,0,0.0,1,633,768,30.592443
55e50f30cfeba903001f4740,mistral_7b_instruct_v03,SciER,test_ood,EMNLP2023,main,P5,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,192,0,65,0,0.0,0,4753,351,61.149195
55e9e1ae57c66aeb5fc6f2e2,mistral_7b_instruct_v03,EBM-NLP,test,7598243,main,P3,physical,1,1,0.14285714285714285,0.03225806451612903,0.052631578947368425,0.2857142857142857,0.06451612903225806,0.10526315789473685,1.0,1.0,1.0,7,31,0,0,0,0.0,0,690,232,41.967728
55ec302b7d90016df465c134,gemma_3_12b_it,SciERC,test,ICCV_2003_161_abs,ablation,A5,physical,1,1,0.32142857142857145,0.45,0.375,0.35714285714285715,0.5,0.41666666666666663,0.0,0.0,0.0,28,20,2,10,0,0.0,1,1512,768,35.004777
55ff09a5e5c8bcec50b1ab08,mistral_7b_instruct_v03,SciERC,test,J86-4002,main,P4,physical,1,1,0.1875,0.25,0.21428571428571427,0.25,0.3333333333333333,0.28571428571428575,0.0,0.0,0.0,16,12,15,3,1,0.0625,0,899,569,99.509661
56002120ed3a02a2003f806c,qwen3_8b,EBM-NLP,test,11099086,ablation,A6,physical,1,1,0.3333333333333333,0.10344827586206896,0.15789473684210528,0.4444444444444444,0.13793103448275862,0.21052631578947367,1.0,1.0,1.0,9,29,0,0,0,0.0,0,1099,301,6.766915
5602c92003eedff88c5266ce,gemma_3_12b_it,EBM-NLP,test,10912743,main,P3,physical,1,1,0.35714285714285715,0.21739130434782608,0.27027027027027023,0.5714285714285714,0.34782608695652173,0.4324324324324324,1.0,1.0,1.0,14,23,0,0,0,0.0,1,626,768,30.016128
56099b5e015c7728cfcfc4f0,gemma_3_12b_it,EBM-NLP,test,7827398,main,P3,physical,1,1,0.125,0.07692307692307693,0.09523809523809525,0.625,0.38461538461538464,0.4761904761904762,1.0,1.0,1.0,8,13,0,0,0,0.0,1,436,768,30.519431
561f9e4c1d81d2f616bdcc67,gemma_3_12b_it,EBM-NLP,test,23114870,main,P6,physical,1,1,0.7,0.23333333333333334,0.35,0.9,0.3,0.45000000000000007,1.0,1.0,1.0,10,30,0,0,0,0.0,1,1093,768,35.476206
5626e2a54179f50855acd900,gemma_3_12b_it,EBM-NLP,test,7808649,main,P2,physical,1,1,0.18181818181818182,0.08,0.1111111111111111,0.18181818181818182,0.08,0.1111111111111111,1.0,1.0,1.0,11,25,0,0,0,0.0,1,547,768,30.390209
56299460835af87a1e61eada,gemma_3_12b_it,SciER,test,53109398,ablation,A5,physical,1,1,0.6363636363636364,0.04416403785488959,0.08259587020648967,0.6818181818181818,0.0473186119873817,0.08849557522123894,0.47058823529411764,0.049689440993788817,0.0898876404494382,22,317,17,161,0,0.0,1,6034,2048,167.357844
5632405a7fd964f283861e64,gemma_3_12b_it,EBM-NLP,test,20560622,main,P5,physical,1,1,0.5294117647058824,0.5,0.5142857142857143,0.7058823529411765,0.6666666666666666,0.6857142857142857,1.0,1.0,1.0,17,18,0,0,1,0.058823529411764705,1,756,768,33.792789
56330bf4896b007547921c10,gemma_3_12b_it,SciERC,test,CVPR_2008_256_abs,ablation,A3,physical,1,1,0.7692307692307693,0.3225806451612903,0.45454545454545453,0.8461538461538461,0.3548387096774194,0.5,0.1111111111111111,0.05555555555555555,0.07407407407407407,13,31,9,18,0,0.0,1,705,768,32.553068
563ad541df073ff80f28eb04,gemma_3_12b_it,EBM-NLP,test,22897461,main,P1,physical,1,1,0.13636363636363635,0.1,0.11538461538461538,0.36363636363636365,0.26666666666666666,0.30769230769230765,1.0,1.0,1.0,22,30,0,0,0,0.0,1,537,768,34.157713
564e07718271b0374d125e3c,gemma_3_12b_it,SciERC,test,INTERSPEECH_2008_28_abs,main,P5,physical,1,1,0.4090909090909091,0.375,0.3913043478260869,0.5,0.4583333333333333,0.4782608695652174,0.3333333333333333,0.2,0.25,22,24,9,15,0,0.0,1,1459,768,35.785944
565cacb41dedadbfd4c7a7b8,gemma_3_12b_it,SciER,test,210702798,main,P1,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,708,0,399,0,0.0,1,8798,2048,181.25128
5667c6e65871c444bce38adb,gemma_3_12b_it,EBM-NLP,test,2678230,main,P6,physical,1,1,0.42857142857142855,0.3,0.3529411764705882,1.0,0.7,0.8235294117647058,1.0,1.0,1.0,7,10,0,0,0,0.0,1,720,768,33.140473
56715e9dad3f968d90b21404,gemma_3_12b_it,SciERC,test,X96-1059,main,P3,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,19,0,0.0,1,581,768,31.121307
56751601852cd6eb2257e7cf,qwen3_8b,EBM-NLP,test,17897478,ablation,A3,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,30,0,0,0,0.0,0,620,144,2.950846
5688866437608e83c4691aa5,mistral_7b_instruct_v03,SciERC,test,INTERSPEECH_2006_21_abs,main,P6,physical,1,1,0.3,0.2,0.24,0.3,0.2,0.24,0.0,0.0,0.0,10,15,5,8,0,0.0,0,1730,278,48.663864
568985dee8692b0697b5ffc5,gemma_3_12b_it,SciERC,test,N06-1037,main,P6,physical,1,1,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.14285714285714285,0.125,0.13333333333333333,13,13,7,8,0,0.0,1,1473,768,35.814039
568a2532eb206fe2e4f08017,gemma_3_12b_it,EBM-NLP,test,7853069,main,P4,physical,1,1,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.4166666666666667,0.35714285714285715,0.3846153846153846,1.0,1.0,1.0,12,14,0,0,0,0.0,1,560,768,29.588959
569013fc50ce189cea79211c,gemma_3_12b_it,EBM-NLP,test,18544974,ablation,A3,physical,1,1,0.36,0.32142857142857145,0.33962264150943394,0.44,0.39285714285714285,0.4150943396226415,1.0,1.0,1.0,25,28,0,0,0,0.0,1,623,768,32.870343
569075133831f2c073f4c7d1,qwen3_8b,EBM-NLP,test,3074300,main,P1,physical,1,1,0.08333333333333333,0.058823529411764705,0.06896551724137931,0.4166666666666667,0.29411764705882354,0.3448275862068966,1.0,1.0,1.0,12,17,0,0,0,0.0,0,453,272,5.283968
56963406f61611591a226753,qwen3_8b,SciERC,test,C04-1128,ablation,A5,physical,1,1,0.8,0.6666666666666666,0.7272727272727272,0.8,0.6666666666666666,0.7272727272727272,0.2,0.14285714285714285,0.16666666666666666,10,12,5,7,0,0.0,0,1279,366,7.907562
5697338d4f8e62b141c1a347,qwen3_8b,SciERC,test,P04-2005,ablation,A5,physical,1,1,0.5384615384615384,0.35,0.4242424242424242,0.6923076923076923,0.45,0.5454545454545455,0.0,0.0,0.0,13,20,10,12,0,0.0,0,1322,589,11.646241
56a28ebf0bb73a069b787541,mistral_7b_instruct_v03,SciERC,test,ECCV_2016_204_abs,ablation,A4,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,19,0,0.0,1,720,768,135.438199
56ab831c43ad59111e1643ac,qwen3_8b,SciERC,test,C04-1035,ablation,A5,physical,1,1,0.5454545454545454,0.631578947368421,0.5853658536585366,0.5454545454545454,0.631578947368421,0.5853658536585366,0.125,0.1,0.11111111111111112,22,19,8,10,0,0.0,0,1306,720,13.610509
56b9b9a60bddb245d8eb5794,gemma_3_12b_it,SciERC,test,P05-1076,ablation,A4,physical,1,1,0.42105263157894735,0.4,0.41025641025641024,0.5789473684210527,0.55,0.5641025641025641,0.3333333333333333,0.1,0.15384615384615383,19,20,3,10,0,0.0,1,588,768,30.281898
56c208c30b454fd627e9ac61,mistral_7b_instruct_v03,SciERC,test,CVPR_2004_30_abs,main,P2,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,11,0,0.0,1,417,768,136.544873
56d6b647bcaa93f268ea2897,gemma_3_12b_it,EBM-NLP,test,12139812,ablation,A6,physical,1,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.38461538461538464,1.0,1.0,1.0,13,13,0,0,0,0.0,1,763,768,31.215904
56db06493e0a0dd258871598,mistral_7b_instruct_v03,SciERC,test,CVPR_2009_10_abs,ablation,A6,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,0,20,0,0.0,1,1636,768,134.654604
56e669e88defb9bfb10b2c64,gemma_3_12b_it,EBM-NLP,test,22420121,main,P3,physical,1,1,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.47058823529411764,0.47058823529411764,0.47058823529411764,1.0,1.0,1.0,17,17,0,0,0,0.0,1,535,768,31.547019
56efb1a77471cde4ab0e3462,gemma_3_12b_it,SciERC,test,ICML_1995_38_abs,ablation,A4,physical,1,1,0.1,0.06666666666666667,0.08,0.1,0.06666666666666667,0.08,0.3333333333333333,0.1111111111111111,0.16666666666666666,10,15,3,9,0,0.0,1,565,768,29.98528
570d04c560219ddd5bed66da,gemma_3_12b_it,SciERC,test,NIPS_2002_18_abs,main,P1,physical,1,1,0.1875,0.23076923076923078,0.20689655172413793,0.25,0.3076923076923077,0.27586206896551724,0.0,0.0,0.0,16,13,5,6,0,0.0,1,336,768,29.336747
570f4d5aed3e646c81b9c2ab,qwen3_8b,SciERC,test,N03-1026,ablation,A5,physical,1,1,0.4117647058823529,0.3333333333333333,0.36842105263157887,0.5294117647058824,0.42857142857142855,0.4736842105263158,0.125,0.05555555555555555,0.07692307692307691,17,21,8,18,0,0.0,0,1323,678,13.431665
571d0b0efc27412716967c3c,qwen3_8b,SciERC,test,INTERSPEECH_2006_21_abs,main,P6,physical,1,1,0.29411764705882354,0.3333333333333333,0.3125,0.29411764705882354,0.3333333333333333,0.3125,0.0,0.0,0.0,17,15,9,8,0,0.0,1,1475,768,17.561063
57205d405b3df47b75ad3258,gemma_3_12b_it,EBM-NLP,test,15358868,main,P4,physical,1,1,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0,1.0,1.0,13,13,0,0,0,0.0,1,429,768,30.088836
5723065f396d84756ef0f4fd,qwen3_8b,EBM-NLP,test,12576806,main,P5,physical,1,1,0.6,0.14285714285714285,0.23076923076923073,0.8,0.19047619047619047,0.3076923076923077,1.0,1.0,1.0,5,21,0,0,0,0.0,0,855,366,7.208941
57232d462bc5892f69079a32,mistral_7b_instruct_v03,EBM-NLP,test,22538329,main,P1,physical,1,1,0.25,0.10526315789473684,0.14814814814814814,0.375,0.15789473684210525,0.22222222222222218,1.0,1.0,1.0,8,19,0,0,3,0.375,0,785,359,64.262686
573c38680a2cffa5b8669437,mistral_7b_instruct_v03,SciERC,test,P05-1076,main,P3,physical,1,1,0.4166666666666667,0.25,0.3125,0.6666666666666666,0.4,0.5,0.0,0.0,0.0,12,20,6,10,3,0.25,0,522,615,111.4828
57410c9c07a9c230afa1542a,mistral_7b_instruct_v03,SciERC,test,C90-3063,ablation,A4,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,4,0,0.0,1,597,768,137.274327
574430f982e6637133c6b3e0,qwen3_8b,EBM-NLP,test,9573502,main,P5,physical,1,1,1.0,0.08333333333333333,0.15384615384615385,1.0,0.08333333333333333,0.15384615384615385,1.0,1.0,1.0,3,36,0,0,0,0.0,0,893,211,4.775608
574a6f0c4ae58ed082d17b15,gemma_3_12b_it,EBM-NLP,test,19301724,ablation,A4,physical,1,1,0.2222222222222222,0.2,0.2105263157894737,0.4444444444444444,0.4,0.4210526315789474,1.0,1.0,1.0,27,30,0,0,0,0.0,1,744,768,33.122235
574b497f6b732572da58bb45,qwen3_8b,EBM-NLP,test,1459268,main,P4,physical,1,1,0.25,0.07692307692307693,0.11764705882352941,0.5,0.15384615384615385,0.23529411764705882,1.0,1.0,1.0,4,13,0,0,0,0.0,0,450,103,1.932194
574f4c2fdb8a32b612006def,gemma_3_12b_it,EBM-NLP,test,7808649,main,P4,physical,1,1,0.14285714285714285,0.04,0.0625,0.2857142857142857,0.08,0.125,1.0,1.0,1.0,7,25,0,0,0,0.0,1,660,768,32.885444
5752944c145f1b54604e2ac1,qwen3_8b,SciERC,test,C88-1044,main,P4,physical,1,1,0.625,0.7142857142857143,0.6666666666666666,0.75,0.8571428571428571,0.7999999999999999,0.0,0.0,0.0,8,7,3,3,0,0.0,0,652,170,3.485112
5754f31cb37fc8633799424b,mistral_7b_instruct_v03,SciERC,test,C04-1036,ablation,A5,physical,1,1,0.18181818181818182,0.14285714285714285,0.16,0.2727272727272727,0.21428571428571427,0.23999999999999996,0.0,0.0,0.0,11,14,11,9,0,0.0,0,1594,741,131.595233
57561951e4fd0860604943a6,qwen3_8b,EBM-NLP,test,7017018,ablation,A2,physical,1,1,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.6666666666666666,0.16666666666666666,0.26666666666666666,1.0,1.0,1.0,3,12,0,0,0,0.0,0,587,122,2.6358
57627ab25413704bfde1ec0a,mistral_7b_instruct_v03,EBM-NLP,test,23356250,main,P2,physical,1,1,0.08333333333333333,0.043478260869565216,0.057142857142857134,0.5,0.2608695652173913,0.3428571428571428,1.0,1.0,1.0,12,23,0,0,0,0.0,0,596,344,61.757907
57660296d6b0da956d1cf46c,mistral_7b_instruct_v03,EBM-NLP,test,18077611,main,P2,physical,1,1,0.0,0.0,0.0,0.8,0.14285714285714285,0.24242424242424243,1.0,1.0,1.0,5,28,0,0,0,0.0,0,733,207,36.750304
5769d39137a2cb75c3116cea,gemma_3_12b_it,SciERC,test,N03-1033,ablation,A2,physical,1,1,0.38461538461538464,0.4166666666666667,0.4,0.46153846153846156,0.5,0.48000000000000004,0.125,0.125,0.125,13,12,8,8,0,0.0,1,1200,768,33.542784
5776097cc319290fefcf7e28,mistral_7b_instruct_v03,EBM-NLP,test,21718094,ablation,A3,physical,1,1,0.0,0.0,0.0,0.5,0.22727272727272727,0.3125,1.0,1.0,1.0,10,22,0,0,1,0.1,0,738,326,59.56885
57990efc682f79121aaed176,qwen3_8b,SciERC,test,C90-3063,ablation,A2,physical,1,1,0.38461538461538464,0.5555555555555556,0.4545454545454546,0.46153846153846156,0.6666666666666666,0.5454545454545455,0.3333333333333333,0.5,0.4,13,9,6,4,0,0.0,0,1165,361,7.383495
5799a5b5a348eee9bc7ce689,qwen3_8b,SciERC,test,P03-1070,main,P2,physical,1,1,0.4166666666666667,0.3125,0.35714285714285715,0.5,0.375,0.42857142857142855,0.0,0.0,0.0,12,16,7,10,0,0.0,0,344,496,9.875677
57a62a2e70b00aebb1de882c,gemma_3_12b_it,SciERC,test,J05-4003,main,P2,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,9,0,0.0,1,422,768,32.320619
57bdc9d83283774e36b89557,gemma_3_12b_it,SciERC,test,ICML_2016_18_abs,main,P6,physical,1,1,0.5625,0.34615384615384615,0.4285714285714286,0.625,0.38461538461538464,0.4761904761904762,0.08333333333333333,0.06666666666666667,0.07407407407407407,16,26,12,15,1,0.0625,1,1557,768,33.629312
57bf1edcd4ac412d9ea52fd7,mistral_7b_instruct_v03,EBM-NLP,test,20189026,main,P1,physical,1,1,0.25,0.038461538461538464,0.06666666666666668,0.5,0.07692307692307693,0.13333333333333336,1.0,1.0,1.0,4,26,0,0,0,0.0,0,765,192,34.031419
57c5479139a986755ab92190,gemma_3_12b_it,SciERC,test,P06-1018,ablation,A5,physical,1,1,0.0625,0.0625,0.0625,0.125,0.125,0.125,0.6,0.17647058823529413,0.2727272727272727,16,16,5,17,0,0.0,1,1434,768,35.787499
57c644a70903954d610dfe71,mistral_7b_instruct_v03,SciERC,test,ICCV_2001_47_abs,main,P5,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,14,0,0.0,0,1541,468,81.987387
57c6a01be929eeddf266ef83,mistral_7b_instruct_v03,EBM-NLP,test,21866656,ablation,A2,physical,1,1,0.5,0.03571428571428571,0.06666666666666667,0.5,0.03571428571428571,0.06666666666666667,1.0,1.0,1.0,2,28,0,0,0,0.0,0,1288,57,9.984687
57c7c6eaf4948fb9425f9274,mistral_7b_instruct_v03,EBM-NLP,test,24080592,main,P5,physical,1,1,0.6666666666666666,0.09523809523809523,0.16666666666666666,0.6666666666666666,0.09523809523809523,0.16666666666666666,1.0,1.0,1.0,3,21,0,0,0,0.0,0,943,69,11.994728
57dc339a189f65a543eecd7c,mistral_7b_instruct_v03,EBM-NLP,test,9394106,main,P4,physical,1,1,0.3333333333333333,0.041666666666666664,0.07407407407407407,0.6666666666666666,0.08333333333333333,0.14814814814814814,1.0,1.0,1.0,3,24,0,0,0,0.0,0,756,60,10.669045
57e2fc30c0db0345d52c89ff,gemma_3_12b_it,EBM-NLP,test,22744141,ablation,A3,physical,1,1,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.6153846153846154,0.6153846153846154,0.6153846153846154,1.0,1.0,1.0,13,13,0,0,0,0.0,1,509,768,29.982623
57e811c82220ea77333e1009,gemma_3_12b_it,EBM-NLP,test,8726604,main,P4,physical,1,1,0.5,0.14285714285714285,0.22222222222222224,0.6666666666666666,0.19047619047619047,0.2962962962962963,1.0,1.0,1.0,6,21,0,0,0,0.0,1,606,768,31.557133
57f5b01d686ccd43b1d63dd3,qwen3_8b,EBM-NLP,test,23849147,ablation,A6,physical,1,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,1.0,1.0,1.0,14,14,0,0,0,0.0,0,605,209,4.025778
5801aff66303bd8ba6ca5007,gemma_3_12b_it,EBM-NLP,test,23356250,ablation,A3,physical,1,1,0.3333333333333333,0.13043478260869565,0.18750000000000003,0.8888888888888888,0.34782608695652173,0.5,1.0,1.0,1.0,9,23,0,0,0,0.0,1,629,768,30.608113
58054f8722bd0c2abb172fee,qwen3_8b,EBM-NLP,test,19096921,ablation,A5,physical,1,1,0.0,0.0,0.0,0.46153846153846156,0.4,0.42857142857142855,1.0,1.0,1.0,13,15,0,0,0,0.0,0,674,282,5.638756
580bc8318edf7e62d9ad276f,gemma_3_12b_it,EBM-NLP,test,12586799,main,P3,physical,1,1,0.3157894736842105,0.1875,0.23529411764705882,0.6842105263157895,0.40625,0.5098039215686275,1.0,1.0,1.0,19,32,0,0,0,0.0,1,670,768,30.66369
580c3c10e55f36d10b6ef691,qwen3_8b,EBM-NLP,test,9730996,main,P3,physical,1,1,0.2,0.045454545454545456,0.07407407407407407,0.6,0.13636363636363635,0.22222222222222218,1.0,1.0,1.0,5,22,0,0,0,0.0,0,549,136,2.799367
5814c37ee1b54ba95ac69ef8,qwen3_8b,EBM-NLP,test,17897478,ablation,A2,physical,1,1,0.0,0.0,0.0,1.0,0.13333333333333333,0.23529411764705882,1.0,1.0,1.0,4,30,0,0,0,0.0,0,741,65,1.347125
5817b0dd7f5da4d01caa175e,mistral_7b_instruct_v03,EBM-NLP,test,11750293,main,P1,physical,1,1,0.25,0.16666666666666666,0.2,0.375,0.25,0.3,1.0,1.0,1.0,8,12,0,0,0,0.0,0,355,243,43.490221
582a5f4b1b3088605ca6c02d,gemma_3_12b_it,SciER,test_ood,AAAI2024,main,P2,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.1095890410958904,0.1616161616161616,0,152,26,73,0,0.0,1,3442,2048,163.614198
582af1a0a27e375d10a3dd82,gemma_3_12b_it,EBM-NLP,test,24726342,main,P2,physical,1,1,0.1,0.03571428571428571,0.05263157894736841,0.3,0.10714285714285714,0.15789473684210525,1.0,1.0,1.0,10,28,0,0,0,0.0,1,568,768,31.34877
583c843edc6c6e336a2467a2,mistral_7b_instruct_v03,SciERC,test,E95-1033,main,P4,physical,1,1,0.2,0.125,0.15384615384615385,0.2,0.125,0.15384615384615385,0.0,0.0,0.0,5,8,3,5,1,0.2,0,756,195,34.524097
584b0f485a6e4223de08ce46,qwen3_8b,EBM-NLP,test,1780092,main,P6,physical,1,1,0.5,0.13333333333333333,0.2105263157894737,0.5,0.13333333333333333,0.2105263157894737,1.0,1.0,1.0,4,15,0,0,0,0.0,0,752,547,11.987845
5852d49a1e123de29983257b,qwen3_8b,EBM-NLP,test,21669557,main,P6,physical,1,1,0.3333333333333333,0.045454545454545456,0.08,0.6666666666666666,0.09090909090909091,0.16,1.0,1.0,1.0,3,22,0,0,0,0.0,0,1002,65,1.447526
5853831bfe5692a2d01ead68,qwen3_8b,EBM-NLP,test,9394106,main,P4,physical,1,1,0.6666666666666666,0.08333333333333333,0.14814814814814814,1.0,0.125,0.2222222222222222,1.0,1.0,1.0,3,24,0,0,0,0.0,0,644,154,3.041174
58540291d132d7c2a0d13d2a,gemma_3_12b_it,EBM-NLP,test,18773733,main,P1,physical,1,1,0.3333333333333333,0.1875,0.24000000000000005,0.3333333333333333,0.1875,0.24000000000000005,1.0,1.0,1.0,9,16,0,0,0,0.0,1,339,768,28.845827
5854440798261cdd35a0d2be,gemma_3_12b_it,EBM-NLP,test,10934569,main,P1,physical,1,1,0.3333333333333333,0.1875,0.24000000000000005,0.5555555555555556,0.3125,0.39999999999999997,1.0,1.0,1.0,9,16,0,0,0,0.0,1,276,768,29.64608
58596e016cca561e59c4e13f,mistral_7b_instruct_v03,EBM-NLP,test,8911222,main,P3,physical,1,1,0.0,0.0,0.0,0.3157894736842105,0.21428571428571427,0.2553191489361702,1.0,1.0,1.0,19,28,0,0,5,0.2631578947368421,0,819,561,98.878362
585ce297c589c3df92a2b31b,gemma_3_12b_it,SciERC,test,P05-2013,main,P6,physical,1,1,0.2222222222222222,0.2,0.2105263157894737,0.2222222222222222,0.2,0.2105263157894737,0.0,0.0,0.0,9,10,5,4,0,0.0,1,1441,768,35.77289
5862579d7fca8663b2822307,qwen3_8b,EBM-NLP,test,21924760,main,P6,physical,1,1,0.25,0.045454545454545456,0.07692307692307693,0.5,0.09090909090909091,0.15384615384615385,1.0,1.0,1.0,4,22,0,0,0,0.0,0,989,97,1.911995
586e383731cfdc215d813b3b,mistral_7b_instruct_v03,EBM-NLP,test,1459268,main,P4,physical,1,1,0.2,0.15384615384615385,0.17391304347826086,0.6,0.46153846153846156,0.5217391304347826,1.0,1.0,1.0,10,13,0,0,0,0.0,0,571,221,39.086711
586ebca9faf057b8d4a9e9d4,qwen3_8b,SciERC,test,ICCV_2003_161_abs,main,P6,physical,1,1,0.2,0.15,0.17142857142857143,0.4,0.3,0.34285714285714286,0.0,0.0,0.0,15,20,7,10,0,0.0,0,1462,400,9.187839
58743e8612df8914b8e93447,mistral_7b_instruct_v03,SciERC,test,ICML_2016_18_abs,main,P1,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26,0,15,0,0.0,1,443,768,142.5662
587c6bf063abe9ef7f6b57af,mistral_7b_instruct_v03,EBM-NLP,test,23417625,main,P3,physical,1,1,0.2857142857142857,0.09090909090909091,0.13793103448275862,0.8571428571428571,0.2727272727272727,0.41379310344827586,1.0,1.0,1.0,7,22,0,0,1,0.14285714285714285,0,543,256,45.355718
587dfe33d9b8c11dfcc0de2b,mistral_7b_instruct_v03,SciERC,test,INTERSPEECH_2008_28_abs,main,P2,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,15,0,0.0,1,572,768,136.013112
587f1b5ffe546a7fc8b78f77,gemma_3_12b_it,SciERC,test,ECCV_2016_204_abs,main,P3,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,19,0,0.0,1,554,768,32.221084
588030346a5741ce4ffe427e,mistral_7b_instruct_v03,SciERC,test,J05-4003,ablation,A4,physical,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1111111111111111,0.11764705882352941,10,14,8,9,0,0.0,0,631,633,115.777918
588cd49c817148b28e3e259e,gemma_3_12b_it,SciER,test,244256,main,P2,physical,1,1,0.8928571428571429,0.13736263736263737,0.23809523809523808,0.8928571428571429,0.13736263736263737,0.23809523809523808,0.0,0.0,0.0,28,182,27,86,0,0.0,1,2879,2048,172.122006
588edab3abe11974942560f8,mistral_7b_instruct_v03,SciERC,test,ICCV_2003_151_abs,ablation,A6,physical,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,21,0,0.0,1,1672,768,135.886289
